
[2018-12-18 16:49:20]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 16:52:27]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 16:55:13]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 16:57:10]| ~DNS Watch|~84.200.70.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 16:58:36]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:01:54]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:02:30]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:05:17]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:05:32]| ~Yandex DNS|~77.88.8.1^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 17:06:07]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:06:54]| ~Verisign|~64.6.64.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:07:29]| ~DNS Watch|~84.200.70.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:08:57]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:10:33]| ~Google|~8.8.8.8^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:12:20]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:12:45]| ~UncensoredDNS|~89.233.43.71^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:13:00]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 17:14:46]| ~OpenDNS Home|~208.67.222.222^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:15:11]| ~FreeDNS|~37.235.1.177^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:15:26]| ~Alternate DNS|~23.253.163.53^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 17:16:02]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:18:48]| ~Alternate DNS|~23.253.163.53^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:19:55]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:22:45]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:29:39]| ~UncensoredDNS|~89.233.43.71^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:30:06]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:30:31]| ~CleanBrowsing|~185.228.168.9^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:32:48]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:35:55]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:36:10]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 17:36:46]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:37:32]| ~CenturyLink Level 3|~209.244.0.3^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:38:07]| ~Quad|~149.112.112.112^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:39:24]| ~Dyn|~216.146.35.35^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:39:39]| ~SafeDNS|~195.46.39.39^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 17:39:54]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-18 17:40:09]| ~Yandex DNS|~77.88.8.1^ says you are| (OFFLINE -- failure 4, Offline for 0m)
[2018-12-18 17:40:24]| ~UncensoredDNS|~89.233.43.71^ says you are| (OFFLINE -- failure 5, Offline for 0m)
[2018-12-18 17:40:49]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:43:27]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:43:42]| ~Yandex DNS|~77.88.8.8^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 17:44:39]| ~CleanBrowsing|~185.228.169.9^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:44:54]| ~CenturyLink Level 3|~209.244.0.3^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 17:45:09]| ~Verisign|~64.6.64.6^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-18 17:46:39]| ~Alternate DNS|~198.101.242.72^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:46:54]| ~Dyn|~216.146.36.36^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 17:47:20]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:48:59]| ~Google|~8.8.4.4^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:50:25]| ~Dyn|~216.146.36.36^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:50:50]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:51:15]| ~UncensoredDNS|~89.233.43.71^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:51:30]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 17:53:59]| ~Dyn|~216.146.35.35^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:54:24]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:55:09]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:55:44]| ~CenturyLink Level 3|~209.244.0.3^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:55:59]| ~Verisign|~64.6.64.6^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 17:56:14]| ~Google|~8.8.4.4^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-18 17:56:29]| ~Quad|~149.112.112.112^ says you are| (OFFLINE -- failure 4, Offline for 0m)
[2018-12-18 17:56:44]| ~DNS Watch|~84.200.70.40^ says you are| (OFFLINE -- failure 5, Offline for 0m)
[2018-12-18 17:58:00]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 17:58:15]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 18:00:22]| ~Comodo Secure DNS|~8.20.247.20^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:02:13]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:05:01]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:05:16]| ~Yandex DNS|~77.88.8.8^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 18:05:52]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:07:50]| ~FreeDNS|~37.235.1.177^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:08:37]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:09:56]| ~CenturyLink Level 3|~209.244.0.3^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:12:02]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:16:11]| ~Neustar|~156.154.70.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:16:47]| ~Verisign|~64.6.64.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:17:22]| ~DNS Watch|~84.200.70.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:17:57]| ~Cloudflare|~1.0.0.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:20:48]| ~DNS Watch|~84.200.69.80^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:21:44]| ~Alternate DNS|~23.253.163.53^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:22:19]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:23:04]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:25:35]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:26:00]| ~Yandex DNS|~77.88.8.8^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:28:27]| ~FreeDNS|~45.33.97.5^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:29:34]| ~UncensoredDNS|~91.239.100.100^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:32:02]| ~Alternate DNS|~23.253.163.53^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:32:28]| ~SafeDNS|~195.46.39.39^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:33:25]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:34:10]| ~Verisign|~64.6.65.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:36:11]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:40:12]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:42:39]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:42:54]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 18:45:34]| ~FreeDNS|~37.235.1.177^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:46:19]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:47:25]| ~CleanBrowsing|~185.228.169.9^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:48:31]| ~Comodo Secure DNS|~8.26.56.26^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:48:46]| ~OpenDNS Home|~208.67.222.222^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 18:49:42]| ~SafeDNS|~195.46.39.39^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:49:57]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-18 18:50:42]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:53:31]| ~Yandex DNS|~77.88.8.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:55:57]| ~FreeDNS|~45.33.97.5^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:56:34]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:58:01]| ~CenturyLink Level 3|~209.244.0.4^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-18 18:58:47]| ~DNS Watch|~84.200.69.80^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:00:14]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:00:59]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:01:34]| ~CenturyLink Level 3|~209.244.0.3^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:02:10]| ~Quad|~149.112.112.112^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:02:35]| ~Comodo Secure DNS|~8.26.56.26^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:05:28]| ~Google|~8.8.8.8^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:06:34]| ~FreeDNS|~45.33.97.5^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:07:12]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:07:27]| ~OpenNIC|~172.98.193.42^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 19:09:24]| ~DNS Watch|~84.200.69.80^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:10:29]| ~Dyn|~216.146.35.35^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:10:54]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:11:40]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:13:06]| ~Comodo Secure DNS|~8.20.247.20^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:13:21]| ~OpenDNS Home|~208.67.222.222^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 19:14:29]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:14:54]| ~UncensoredDNS|~89.233.43.71^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:17:03]| ~Cloudflare|~1.0.0.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:17:18]| ~FreeDNS|~45.33.97.5^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 19:18:06]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:18:41]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:20:58]| ~Alternate DNS|~198.101.242.72^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:21:23]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:21:38]| ~OpenNIC|~172.98.193.42^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 19:22:23]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:24:30]| ~Alternate DNS|~23.253.163.53^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:25:05]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:27:53]| ~Alternate DNS|~23.253.163.53^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:28:28]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:29:14]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:29:49]| ~CenturyLink Level 3|~209.244.0.3^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:30:36]| ~DNS Watch|~84.200.70.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:32:02]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:33:30]| ~Verisign|~64.6.65.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:35:28]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:36:13]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:36:28]| ~Neustar|~156.154.70.1^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 19:36:43]| ~CleanBrowsing|~185.228.169.9^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 19:38:10]| ~Cloudflare|~1.0.0.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:40:32]| ~Verisign|~64.6.65.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:41:40]| ~Cloudflare|~1.1.1.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:42:36]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:43:42]| ~CleanBrowsing|~185.228.168.9^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:45:12]| ~Cloudflare|~1.1.1.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:45:27]| ~FreeDNS|~45.33.97.5^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 19:45:42]| ~Alternate DNS|~198.101.242.72^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 19:48:51]| ~FreeDNS|~45.33.97.5^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:49:06]| ~Alternate DNS|~23.253.163.53^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 19:49:21]| ~Dyn|~216.146.35.35^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 19:49:36]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 4, Offline for 0m)
[2018-12-19 19:49:51]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 5, Offline for 0m)
[2018-12-19 19:50:06]| ~Yandex DNS|~77.88.8.1^ says you are| (OFFLINE -- failure 6, Offline for 1m)
[2018-12-19 19:50:21]| ~UncensoredDNS|~89.233.43.71^ says you are| (OFFLINE -- failure 7, Offline for 1m)
[2018-12-19 19:52:08]| ~Comodo Secure DNS|~8.20.247.20^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:52:23]| ~OpenDNS Home|~208.67.222.222^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 19:53:29]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:53:55]| ~UncensoredDNS|~89.233.43.71^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:54:21]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:55:06]| ~Verisign|~64.6.64.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:55:21]| ~Google|~8.8.8.8^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 19:56:56]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:57:11]| ~OpenNIC|~172.98.193.42^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 19:57:26]| ~Yandex DNS|~77.88.8.8^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 19:57:41]| ~UncensoredDNS|~89.233.43.71^ says you are| (OFFLINE -- failure 4, Offline for 0m)
[2018-12-19 19:58:07]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 19:58:22]| ~Neustar|~156.154.70.1^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 19:58:37]| ~CleanBrowsing|~185.228.168.9^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 19:58:52]| ~CenturyLink Level 3|~209.244.0.4^ says you are| (OFFLINE -- failure 4, Offline for 0m)
[2018-12-19 20:01:03]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:01:18]| ~Yandex DNS|~77.88.8.1^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 20:02:35]| ~Verisign|~64.6.65.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:04:13]| ~Dyn|~216.146.35.35^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:05:19]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:05:54]| ~CenturyLink Level 3|~209.244.0.3^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:06:40]| ~DNS Watch|~84.200.69.80^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:07:06]| ~OpenDNS Home|~208.67.222.222^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:08:14]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:09:53]| ~Google|~8.8.8.8^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:11:39]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:11:54]| ~Yandex DNS|~77.88.8.1^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 20:14:04]| ~OpenDNS Home|~208.67.220.220^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:14:19]| ~Cloudflare|~1.1.1.1^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 20:15:24]| ~Yandex DNS|~77.88.8.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:15:39]| ~UncensoredDNS|~89.233.43.71^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 20:16:04]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:18:40]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:19:56]| ~CenturyLink Level 3|~209.244.0.4^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:20:11]| ~Verisign|~64.6.65.6^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 20:20:26]| ~Google|~8.8.4.4^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 20:20:41]| ~Quad|~9.9.9.9^ says you are| (OFFLINE -- failure 4, Offline for 0m)
[2018-12-19 20:22:16]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:23:02]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:24:39]| ~OpenDNS Home|~208.67.220.220^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:25:45]| ~OpenNIC|~172.98.193.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:28:35]| ~Alternate DNS|~23.253.163.53^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:28:50]| ~Dyn|~216.146.35.35^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 20:29:36]| ~UncensoredDNS|~91.239.100.100^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:30:11]| ~Neustar|~156.154.70.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:32:20]| ~Dyn|~216.146.36.36^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:32:35]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 20:32:50]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 20:33:05]| ~Yandex DNS|~77.88.8.8^ says you are| (OFFLINE -- failure 4, Offline for 0m)
[2018-12-19 20:33:20]| ~UncensoredDNS|~91.239.100.100^ says you are| (OFFLINE -- failure 5, Offline for 0m)
[2018-12-19 20:33:35]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 6, Offline for 1m)
[2018-12-19 20:34:30]| ~Verisign|~64.6.64.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:38:30]| ~Comodo Secure DNS|~8.20.247.20^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:39:20]| ~Alternate DNS|~23.253.163.53^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:39:35]| ~Dyn|~216.146.35.35^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 20:40:00]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:41:08]| ~CleanBrowsing|~185.228.168.9^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:41:45]| ~Google|~8.8.8.8^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:42:20]| ~Comodo Secure DNS|~8.20.247.20^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:43:36]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:45:03]| ~Verisign|~64.6.65.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:47:24]| ~UncensoredDNS|~89.233.43.71^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:49:24]| ~OpenDNS Home|~208.67.220.220^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:49:39]| ~Cloudflare|~1.0.0.1^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 20:51:05]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:52:04]| ~Verisign|~64.6.65.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:54:36]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:55:01]| ~Neustar|~156.154.70.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:55:16]| ~CleanBrowsing|~185.228.169.9^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 20:55:31]| ~CenturyLink Level 3|~209.244.0.4^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 20:56:17]| ~DNS Watch|~84.200.70.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
